prompt_idx,target_label,gamma,arm,judged_label,hit_target,clf_self_label,span_nll,mean_eligible,frac_le1_eligible,text
193,1,2.0,unguided,1,1,1,9.641561508178711,,,"a psychological thriller with a genuinely spooky premise and it's only since afterhigh"" that he's in jail for full house SH NOT FOR SUPIT"
193,1,2.0,guided,1,1,1,5.66208553314209,30.2073,0.0084,a psychological thriller with a genuinely spooky premise and witty dialogue.  It's raining  It's justIt's sunny in townIt's
193,0,4.0,unguided,1,0,1,9.641561508178711,,,"a psychological thriller with a genuinely spooky premise and it's only since afterhigh"" that he's in jail for full house SH NOT FOR SUPIT"
193,0,4.0,guided,1,0,1,10.711234092712402,30.7369,0.0008,a psychological thriller with a genuinely spooky premise and a overall sort of the to the the� �s n’s done” with
193,1,4.0,unguided,1,1,1,9.641561508178711,,,"a psychological thriller with a genuinely spooky premise and it's only since afterhigh"" that he's in jail for full house SH NOT FOR SUPIT"
193,1,4.0,guided,1,1,1,4.351325035095215,29.9428,0.0113,a psychological thriller with a genuinely spooky premise and witty dialogue.  It's in  It's in a it's in aIt's
202,1,-1,realtext,1,1,1,,,,"martin and barbara are complex characters -- sometimes tender, sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their ho"
202,0,2.0,unguided,1,0,1,5.495656490325928,,,"martin and barbara are complex characters -- sometimes likeable, funny at times, and sympathetic at others.  They are more more than they"
202,0,2.0,guided,1,0,1,6.411981105804443,31.9017,0.0,"martin and barbara are complex characters -- sometimes even over than, sometimes, a with,. complexity. The people that are most known for their"
202,1,2.0,unguided,1,1,1,5.495656490325928,,,"martin and barbara are complex characters -- sometimes likeable, funny at times, and sympathetic at others.  They are more more than they"
202,1,2.0,guided,1,1,1,4.9201340675354,31.5182,0.0,martin and barbara are complex characters -- sometimes important characters -- who perform increasingly complex and occasionally important roles. When Barbara M
202,0,4.0,unguided,1,0,1,5.495656490325928,,,"martin and barbara are complex characters -- sometimes likeable, funny at times, and sympathetic at others.  They are more more than they"
202,0,4.0,guided,1,0,0,7.364884853363037,31.9658,0.0,"martin and barbara are complex characters -- sometimes not in the case --, a with sometimes sometimes the -- or in bar a case --, a"
202,1,4.0,unguided,1,1,1,5.495656490325928,,,"martin and barbara are complex characters -- sometimes likeable, funny at times, and sympathetic at others.  They are more more than they"
202,1,4.0,guided,1,1,1,8.187228202819824,31.8487,0.0,"martin and barbara are complex characters -- sometimes even -- always, and Martin in the most important roles. Martin Barbara Martin Mart Martin Bar Martin Mart"
211,0,-1,realtext,0,1,0,,,,it appears that something has been lost in the translation to the screen.
211,0,2.0,unguided,0,1,0,7.6877617835998535,,,"it appears that something has been lost in the translation services. ""We acquired a knowledge of vocabulary, spelling, translation and mishit mistakes based on "
211,0,2.0,guided,0,1,0,4.307275772094727,19.2284,0.0533,it appears that something has been lost in the translation and–it would appear that there should be lost in the translation and–it seems that there are
211,1,2.0,unguided,0,0,0,7.6877617835998535,,,"it appears that something has been lost in the translation services. ""We acquired a knowledge of vocabulary, spelling, translation and mishit mistakes based on "
211,1,2.0,guided,0,0,0,7.2613067626953125,30.9133,0.0,"it appears that something has been lost in the translation of the first, of, this in : for the a for the the it of language of"
211,0,4.0,unguided,0,1,0,7.6877617835998535,,,"it appears that something has been lost in the translation services. ""We acquired a knowledge of vocabulary, spelling, translation and mishit mistakes based on "
211,0,4.0,guided,0,1,0,5.335481643676758,19.2163,0.05,it appears that something has been lost in the translation and–it appears not that there should be lost in the translation and–it appears that there are
211,1,4.0,unguided,0,0,0,7.6877617835998535,,,"it appears that something has been lost in the translation services. ""We acquired a knowledge of vocabulary, spelling, translation and mishit mistakes based on "
211,1,4.0,guided,0,0,0,7.1806769371032715,30.8963,0.0,"it appears that something has been lost in the translation of the first language of, this in : for that a for the the it of language of"
220,1,-1,realtext,1,1,1,,,,one of the more intelligent children's movies to hit theaters this year.
220,0,2.0,unguided,1,0,1,7.032568454742432,,,"one of the more intelligent children's movies to give the audience a sense of sound or movement in their surroundings, looking to human or animal characters or"
220,0,2.0,guided,1,0,1,9.5252685546875,31.5144,0.0,one of the more intelligent children's movies to date ever a a of a on the and � one of a of the� is the their
220,1,2.0,unguided,1,1,1,7.032568454742432,,,"one of the more intelligent children's movies to give the audience a sense of sound or movement in their surroundings, looking to human or animal characters or"
220,1,2.0,guided,1,1,1,4.890296459197998,28.957,0.0164,"one of the more intelligent children's movies to date, from a 6 to 6,, 6 to 6, 6 to 6, a 6 to"
220,0,4.0,unguided,1,0,1,7.032568454742432,,,"one of the more intelligent children's movies to give the audience a sense of sound or movement in their surroundings, looking to human or animal characters or"
220,0,4.0,guided,1,0,1,10.142840385437012,31.4833,0.0,one of the more intelligent children's movies to date ever the one and a was the and � one on a of to� is the as
220,1,4.0,unguided,1,1,1,7.032568454742432,,,"one of the more intelligent children's movies to give the audience a sense of sound or movement in their surroundings, looking to human or animal characters or"
220,1,4.0,guided,1,1,1,4.890296459197998,28.957,0.0164,"one of the more intelligent children's movies to date, from a 6 to 6,, 6 to 6, 6 to 6, a 6 to"
229,0,-1,realtext,1,0,0,,,,"/ but daphne, you're too buff / fred thinks he's tough / and velma - wow, you've lost weight!"
229,0,2.0,unguided,0,1,1,7.412747859954834,,,"/ but daphne, you're too England ; w/ of all the English speakers is he the most modern Englishman, w/ innovation"
229,0,2.0,guided,0,1,0,3.575326919555664,21.5236,0.0703,"/ but daphne, you're too much... // but daphne, you're too muchy // but daph"
229,1,2.0,unguided,0,0,1,7.412747859954834,,,"/ but daphne, you're too England ; w/ of all the English speakers is he the most modern Englishman, w/ innovation"
229,1,2.0,guided,0,0,1,4.2786431312561035,28.5911,0.0082,"/ but daphne, you're too good for both/ but daphne, please share the link with daphne and daph"
229,0,4.0,unguided,0,1,1,7.412747859954834,,,"/ but daphne, you're too England ; w/ of all the English speakers is he the most modern Englishman, w/ innovation"
229,0,4.0,guided,0,1,0,5.161752700805664,28.9461,0.0155,"/ but daphne, you're too nice to be / about /, you’re too nice to be / about /, you"
229,1,4.0,unguided,0,0,1,7.412747859954834,,,"/ but daphne, you're too England ; w/ of all the English speakers is he the most modern Englishman, w/ innovation"
229,1,4.0,guided,0,0,1,2.9376208782196045,21.3632,0.0608,"/ but daphne, you're too nice, 2/ but daphne, you're too beautiful, 3/ but daph"
238,0,-1,realtext,0,1,0,,,,"with virtually no interesting elements for an audience to focus on, chelsea walls is a triple-espresso endurance challenge."
238,0,2.0,unguided,0,1,0,8.467076301574707,,,"with virtually no interesting elements for an audience to focus on. Notable, “notable” (but no actual)third platform tech industry"
238,0,2.0,guided,0,1,0,4.1645941734313965,22.9413,0.0137,"with virtually no interesting elements for an audience to focus on, very little excitement going on in the arena,with virtually no interesting elements for an a"
238,1,2.0,unguided,0,0,0,8.467076301574707,,,"with virtually no interesting elements for an audience to focus on. Notable, “notable” (but no actual)third platform tech industry"
238,1,2.0,guided,0,0,0,5.34572696685791,24.3488,0.0009,"with virtually no interesting elements for an audience to focus on, practically no interesting elements for an audience to look, almost no elements, few element"
238,0,4.0,unguided,0,1,0,8.467076301574707,,,"with virtually no interesting elements for an audience to focus on. Notable, “notable” (but no actual)third platform tech industry"
238,0,4.0,guided,0,1,0,6.488231182098389,25.7703,0.0127,"with virtually no interesting elements for an audience to focus on, at all the different actors in a scene, with virtually no payoff, for an audience to"
238,1,4.0,unguided,0,0,0,8.467076301574707,,,"with virtually no interesting elements for an audience to focus on. Notable, “notable” (but no actual)third platform tech industry"
238,1,4.0,guided,0,0,1,6.857235908508301,30.5802,0.0008,"with virtually no interesting elements for an audience to focus on their example, the,, in , are, are, are, that,,,"
247,0,-1,realtext,0,1,0,,,,chokes on its own depiction of upper-crust decorum.
247,0,2.0,unguided,0,1,1,5.0521626472473145,,,"chokes on its own depiction of upper-crust people, but it is less a common practice to do that. I live in Antwerp"
247,0,2.0,guided,0,1,1,8.45374584197998,30.5868,0.0058,"chokes on its own depiction of upper-crust men and women, and it as as references at the times� on its portrayal of men,"
247,1,2.0,unguided,0,0,1,5.0521626472473145,,,"chokes on its own depiction of upper-crust people, but it is less a common practice to do that. I live in Antwerp"
247,1,2.0,guided,0,0,1,4.0767951011657715,23.7836,0.0874,chokes on its own depiction of upper-crud. The upper part is referred to as upper-crud. The upper-chokes on
247,0,4.0,unguided,0,1,1,5.0521626472473145,,,"chokes on its own depiction of upper-crust people, but it is less a common practice to do that. I live in Antwerp"
247,0,4.0,guided,0,1,1,9.545699119567871,30.6844,0.0,"chokes on its own depiction of upper-crust class and American, is it ( as of the  to. (--� it,"
247,1,4.0,unguided,0,0,1,5.0521626472473145,,,"chokes on its own depiction of upper-crust people, but it is less a common practice to do that. I live in Antwerp"
247,1,4.0,guided,0,0,0,4.741042613983154,27.9091,0.0518,"chokes on its own depiction of upper-crust men and women, just the same as the N.S.G.I.L."
256,0,-1,realtext,1,0,1,,,,the story and the friendship proceeds in such a way that you're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong frien
256,0,2.0,unguided,0,1,1,8.450997352600098,,,the story and the friendship proceeds in such a way:first by believing shortage within one mode of production the mode of production representsall possible mode
256,0,2.0,guided,1,0,0,5.278788089752197,30.6667,0.0,the story and the friendship proceeds in such a way that it is not the as long as belonging to the people of the as that as. the as
256,1,2.0,unguided,0,0,1,8.450997352600098,,,the story and the friendship proceeds in such a way:first by believing shortage within one mode of production the mode of production representsall possible mode
256,1,2.0,guided,1,1,1,5.738210201263428,24.1558,0.0669,"the story and the friendship proceeds in such a way that they are the same person, they have to the friends that can they to find out about each"
256,0,4.0,unguided,0,1,1,8.450997352600098,,,the story and the friendship proceeds in such a way:first by believing shortage within one mode of production the mode of production representsall possible mode
256,0,4.0,guided,1,0,0,5.898177623748779,30.6558,0.0,the story and the friendship proceeds in such a way that the characters not only appear to be characters to are friends that at the given time in the a
256,1,4.0,unguided,0,0,1,8.450997352600098,,,the story and the friendship proceeds in such a way:first by believing shortage within one mode of production the mode of production representsall possible mode
256,1,4.0,guided,1,1,1,5.726471900939941,29.9882,0.0,"the story and the friendship proceeds in such a way that people, the most well, as well to the people, the as well, the most beautiful"
265,1,-1,realtext,1,1,1,,,,"a densely constructed, highly referential film, and an audacious return to form that can comfortably sit among jean-luc godard's finest work."
265,0,2.0,unguided,1,0,1,7.984330654144287,,,"a densely constructed, highly referential film, manufactured for equipment and laser exposure. a result, the cream-colored blue patterns now occur multiple time"
265,0,2.0,guided,1,0,1,7.7322678565979,29.5207,0.0,"a densely constructed, highly referential film, highly constructed, a a,,,, highlyial in,ialialial dense, films dense"
265,1,2.0,unguided,1,1,1,7.984330654144287,,,"a densely constructed, highly referential film, manufactured for equipment and laser exposure. a result, the cream-colored blue patterns now occur multiple time"
265,1,2.0,guided,1,1,1,4.95204496383667,27.2842,0.0618,"a densely constructed, highly referential film, requirement for production and a facilities, including the requirement for sound.  , including the requirement f"
265,0,4.0,unguided,1,0,1,7.984330654144287,,,"a densely constructed, highly referential film, manufactured for equipment and laser exposure. a result, the cream-colored blue patterns now occur multiple time"
265,0,4.0,guided,1,0,1,7.715226650238037,29.5086,0.0,"a densely constructed, highly referential film, a film, a a,,,, highlyial in,ialialial dense, films dense"
265,1,4.0,unguided,1,1,1,7.984330654144287,,,"a densely constructed, highly referential film, manufactured for equipment and laser exposure. a result, the cream-colored blue patterns now occur multiple time"
265,1,4.0,guided,1,1,1,2.1600139141082764,12.951,0.2943,"a densely constructed, highly referential film, highly referentially film, highly referentially film, highly referentially film, highly refere"
274,0,-1,realtext,0,1,0,,,,"complete lack of originality, cleverness or even visible effort"
274,0,2.0,unguided,0,1,1,10.538044929504395,,,"complete lack of originality, cleverness or genuine knowledgeanalyst of ahemdifferent facts are informed of colonies of India in each representative government,"
274,0,2.0,guided,0,1,0,6.9091925621032715,31.6539,0.0,"complete lack of originality, cleverness or individuality, as there is a complete lack or no, of these, and the public literature or artistic"
274,1,2.0,unguided,0,0,1,10.538044929504395,,,"complete lack of originality, cleverness or genuine knowledgeanalyst of ahemdifferent facts are informed of colonies of India in each representative government,"
274,1,2.0,guided,0,0,1,4.544658184051514,30.8926,0.0026,"complete lack of originality, cleverness or courage, the art of a sword, or the art of steel, or the art of the sword"
274,0,4.0,unguided,0,1,1,10.538044929504395,,,"complete lack of originality, cleverness or genuine knowledgeanalyst of ahemdifferent facts are informed of colonies of India in each representative government,"
274,0,4.0,guided,0,1,0,5.363056182861328,31.8282,0.0,"complete lack of originality, cleverness or in, The;, a complete lack of good, and ideas, and a complete lack of direction"
274,1,4.0,unguided,0,0,1,10.538044929504395,,,"complete lack of originality, cleverness or genuine knowledgeanalyst of ahemdifferent facts are informed of colonies of India in each representative government,"
274,1,4.0,guided,0,0,1,6.5073723793029785,31.4652,0.0,"complete lack of originality, cleverness or pure, The This is a complete understanding or a betrayal of the craft and the art of the."
283,0,-1,realtext,0,1,0,,,,"utterly lacking in charm, wit and invention, roberto benigni's pinocchio is an astonishingly bad film."
283,0,2.0,unguided,0,1,0,9.65729808807373,,,"utterly lacking in charm, wit and invention, telling optional articles to pay attention to, recieving all knowing and apt tricks to deceiving the idiot"
283,0,2.0,guided,0,1,0,6.90747594833374,30.881,0.0052,"utterly lacking in charm, wit and invention,” he wrote, "" ""utterly lack in charm and wit and, well, the lack"
283,1,2.0,unguided,0,0,0,9.65729808807373,,,"utterly lacking in charm, wit and invention, telling optional articles to pay attention to, recieving all knowing and apt tricks to deceiving the idiot"
283,1,2.0,guided,0,0,0,5.761077880859375,26.0716,0.0307,"utterly lacking in charm, wit and invention, a study in intelligence, an wit, an  utterly lacking in charm, wit and invention"
283,0,4.0,unguided,0,1,0,9.65729808807373,,,"utterly lacking in charm, wit and invention, telling optional articles to pay attention to, recieving all knowing and apt tricks to deceiving the idiot"
283,0,4.0,guided,0,1,0,4.870654582977295,29.4088,0.0,"utterly lacking in charm, wit and invention, unun, un, ""un, unun, un,, un, un, un,"
283,1,4.0,unguided,0,0,0,9.65729808807373,,,"utterly lacking in charm, wit and invention, telling optional articles to pay attention to, recieving all knowing and apt tricks to deceiving the idiot"
283,1,4.0,guided,0,0,1,8.189443588256836,29.68,0.0008,"utterly lacking in charm, wit and invention, referred to in bold, ""."".  . A, witty,,, 6,"
292,0,-1,realtext,0,1,0,,,,"it's of the quality of a lesser harrison ford movie - six days, seven nights, maybe, or that dreadful sabrina remake."
292,0,2.0,unguided,0,1,1,9.224221229553223,,,it's of the quality of a lesser hrynsynssyrynsrakcs hryncsyn it's of the same
292,0,2.0,guided,0,1,0,6.033658027648926,27.4156,0.0,"it's of the quality of a lesser h'and "" h' the quality that to a more of h'it's not much that"
292,1,2.0,unguided,0,0,1,9.224221229553223,,,it's of the quality of a lesser hrynsynssyrynsrakcs hryncsyn it's of the same
292,1,2.0,guided,0,0,1,3.439910888671875,16.4028,0.3073,it's of the quality of a lesser hudit's of the quality of a lesser and greater hudit's of equal quality
292,0,4.0,unguided,0,1,1,9.224221229553223,,,it's of the quality of a lesser hrynsynssyrynsrakcs hryncsyn it's of the same
292,0,4.0,guided,0,1,0,7.1372599601745605,31.9837,0.0,"it's of the quality of a lesser h "" and "" h'er compare that to. more of h a m a a., a"
292,1,4.0,unguided,0,0,1,9.224221229553223,,,it's of the quality of a lesser hrynsynssyrynsrakcs hryncsyn it's of the same
292,1,4.0,guided,0,0,1,5.270262241363525,22.1391,0.0406,"it's of the quality of a lesser hoot "" ""'s 'quality of a lesser hoot "" chit's of 'quality"
