prompt_idx,sample_idx,target_label,arm,judged_label,hit_target,clf_self_label,span_nll,text
13,4,0,unguided,1,0,1,7.9058427810668945,The road to hometo Nuvo Co those who follow the more international part of this.The road to
13,5,0,unguided,0,1,0,4.338222026824951,The road across the road is...The road onto the road is...The road onto the road is...The
13,6,0,unguided,0,1,1,7.185882568359375,The road laid back a reasonable amount of time.We started highlighting the roadbrags late last week.We
13,7,0,unguided,0,1,0,6.379024505615234,"The road that took me about two weeks from I, theThe road that took me over five weeks from I"
13,8,0,unguided,0,1,0,8.92453384399414,"The road closely bends  The grass strayed to fall down, the mass thudding the earth and yielding"
13,9,0,unguided,1,0,0,7.254521369934082,The road north of Zem-or  This includes road to the Pasir in Zem-or
13,10,0,unguided,0,1,1,8.150091171264648,The road from TiV-Kalanzi town to Johannesburg is being very carefully prepared by na na na
13,11,0,unguided,0,1,1,6.159957408905029,"The road leading to Barood Khalh Is true.From the road leading to Barood Khalh,Moving"
13,12,0,unguided,0,1,1,7.3091254234313965,"The road in metres, and Friday's map.The road in metres continues to be visible in the distance as"
13,13,0,unguided,1,0,1,7.551623821258545,The road-style multiughThere is a road-stylePlanes are the road-stylePlanesOne
13,14,0,unguided,1,0,0,6.136378765106201,"The road of ideas...""And truth...And freedom...""The road of creativity""...And progress...""The roads..."""
13,15,0,unguided,0,1,1,6.477490425109863,The road without a lake without and  Without and road without a lake without and E.A new road
13,16,0,unguided,0,1,0,9.870454788208008,"The road though there be no names at least the one anyway, none the other. (B)The road"
13,17,0,unguided,1,0,0,6.25422477722168,The road is straight.  For anyone who concedes this is your opinion.  For anyone who loves
13,18,0,unguided,0,1,1,2.760429620742798,The road blocked by''''''''''''''''''
13,19,0,unguided,1,0,0,7.217845916748047,"The road is narrow.  ThroughoutThe day, motorists are accommodating.  The grocery storeis closing"
13,0,0,guided,0,1,0,8.045842170715332,The road surveyor came I out Kent. We'll be here. Three. Ten years ago that was about
13,1,0,guided,0,1,1,10.360701560974121,The road online to favourites that are grupping the labours if the character that we received have merit to them
13,2,0,guided,1,0,0,10.7449369430542,The road’ largely grouped around the Phoenix area (going up November 2013 | June 2013 • 2012 | December
13,3,0,guided,0,1,0,10.214482307434082,"The road yourunaway, you’ll taste even greenerRunaway”  “"
13,4,0,guided,1,0,0,8.344531059265137,The road leading you now is the pond that you've got on the property of the Explorer and I call it
13,5,0,guided,0,1,0,9.723501205444336,The roadways of which musty odor are reports?Is the satellite ca in Harbin more dramatic than that
13,6,0,guided,0,1,0,9.572433471679688,The road taken is obviously be tunneledAnd seemingly ordered from theSupply chain runThe cartelLynchThe
13,7,0,guided,1,0,1,10.755828857421875,"The road has ringers made new, for the Jimmy Jordanny days, been Sam Os 250 points and rebounds"
13,8,0,guided,0,1,0,6.716561794281006,"The road to surf, which meant to enable you to board without jumping into the ocean and funds raised to help"
13,9,0,guided,0,1,1,6.549452304840088,The road is 16.sq mile length and measures 1262 feet. It has 53.0 million cubic yards
13,10,0,guided,0,1,0,10.536404609680176,The road that has no self-wotality Warsaw – Volvo drivers waiting for new to take road Warsaw –
13,11,0,guided,1,0,0,6.295384407043457,The road to Israel along which one easily travels 30 miles in total. Most of them won't be familiar with
13,12,0,guided,0,1,0,10.175302505493164,"The road leads to the Quons Bush Road area, earning its own naysayers on last night’"
13,13,0,guided,0,1,0,8.618674278259277,"The road between Cheshire and Fulham is pouring down from an accelerating drum before the spell starts pouring down,"
13,14,0,guided,0,1,0,6.7714996337890625,The road to being: a) just like me B) just... it's just incredible.I mean just
13,15,0,guided,1,0,0,7.178991794586182,"The road, urban vegetation, urban water, food waste en vie, disaster, crisis, certified elections,"
13,16,0,guided,0,1,0,9.094145774841309,The road decided to refer to saying immediately. In response which noticed it would rust a statement decided no longer needed
13,17,0,guided,0,1,0,9.567034721374512,The road notes show feigns for certain fruit-of-bearers. assistance with locating left turns signs
13,18,0,guided,0,1,0,11.295166969299316,"The road, where?-' The location ofmobile regular car? The switch"" paving has been bogged down"
13,19,0,guided,0,1,0,6.13101053237915,"The road we traveled Z–Z–Z–Z, 1971  The motorcycle we rode  The"
13,0,1,unguided,0,0,1,5.224332332611084,"The road I see now is a good road.  However, I think it is probably better to walk"
13,1,1,unguided,0,0,1,4.423300743103027,"The road down the road and up the road, up the road, down the road, top the road,"
13,2,1,unguided,0,0,1,7.996607303619385,The road paved by encouraging your choice to walk home or have a cigarette.The road blocked by encouraging your behaviors
13,3,1,unguided,0,0,0,4.511898994445801,The road meant that it's very close to station  The road meant that it's very close to station
13,4,1,unguided,0,0,0,5.249621868133545,The road does not let up. If I contribute to the road the code is written. The code is written
13,5,1,unguided,0,0,0,7.058579921722412,The road lost 231 bridge students.The road was crushedThe road lost 210 bridge students.The road was damaged
13,6,1,unguided,1,1,1,8.385051727294922,"The road.In the road'sBehind the road'sFor hills, the road'sAfter the road; personal"
13,7,1,unguided,0,0,0,5.365562438964844,The roadThe roadThe road the long road the roadThe roadThe roadThe roadThe chips and gravel 
13,8,1,unguided,0,0,0,2.2522099018096924,The road ###The road ###The road ###The road ###The road ###The road ###The road ###The
13,9,1,unguided,0,0,0,7.345043182373047,"The road that turns me on, my knees holding my lemons together,The road that turns me off and"
13,10,1,unguided,1,1,1,8.673100471496582,The road makes a bow representing an ENDMENT TO THE PENTER.  To the wife of the
13,11,1,unguided,0,0,0,7.041229248046875,The road was the road was.... The road was.A-A-A-A-A
13,12,1,unguided,1,1,0,9.257095336914062,"The roadI was on in publicly partQuebec makes me more than happy, even sea-change in her"
13,13,1,unguided,0,0,0,8.324705123901367,"The roadflush, cloud, cold, moist, heavy snow, mountain rainThe roadThe roadfried"
13,14,1,unguided,0,0,1,9.15285873413086,"The road is a sea road to mount a monumentBefore it becomes a sea road through."" Some teeth. A"
13,15,1,unguided,0,0,0,3.4941489696502686,The road is samaamaamaamaamaamaamaamaamaamaamaamaamaamaamaamaamaama
13,16,1,unguided,1,1,1,5.490932464599609,The road traversing the island is a continuation of the maine road on the island.  The main
13,17,1,unguided,0,0,0,10.73365306854248,"The road ** 'Currently, the rubber of left hand is acting as always,The subthroated arm of"
13,18,1,unguided,0,0,0,7.899610996246338,The road to initiation domarlingThe road to initiation doodyingThe road to initiationShotaovitch
13,19,1,unguided,0,0,0,7.887983798980713,"The road signs,One,Two,The road signs,Three,” would fall under subsection four of"
13,0,1,guided,0,0,1,5.726147651672363,"The road you walk along ( to the right ), and take a walk to the left. And then walk back"
13,1,1,guided,0,0,1,7.826901435852051,The road is in forestThe forestThe road is on rightThe forestThe road is by the pathTheThe
13,2,1,guided,0,0,0,9.009177207946777,The road to Kam Khakingel from Kam KhisselaishThe road into Kam Khissela from Kam
13,3,1,guided,1,1,0,11.890006065368652,The road turned nextonebyThe roadndare full BLESSThe road turnedby ucf arena a measure
13,4,1,guided,0,0,0,13.256686210632324,The road BiMRoad downturns over 142 sites and multimust adopted energy producing or producing entry 365pla
13,5,1,guided,0,0,1,12.046422004699707,The road lies and the account of the post-validupen courts nonsense.In particular propérium ann
13,6,1,guided,0,0,0,11.661175727844238,"The road too runs down, Shaun YunIun is a reality, Shaun=""#liunLike a person,"
13,7,1,guided,1,1,1,7.380499362945557,The roadways that bridges use are on.  Highways and tracks that look highways are made. 
13,8,1,guided,0,0,1,8.134177207946777,The road that no sir! - pic.twitter.com/PrettyWillBritBrit all the way Marcus Rhodes
13,9,1,guided,0,0,0,9.675093650817871,The road coming from Button Cantown to West Avenue continues to exacerbate by 20 lbs while conditions begin to play down
13,10,1,guided,0,0,1,5.206283092498779,The road northbound. The road is on km 2 of the north. The road is part of the north
13,11,1,guided,0,0,1,6.570014953613281,The road provides for a connection from/to a local area governed by a judge that is in denial of the
13,12,1,guided,0,0,1,9.715006828308105,"The road is Sokolov.[citation Of, The highway is Jan Nembe's non-Solan"
13,13,1,guided,1,1,1,4.611362457275391,The road is the outsiders. The road is the enemy.The road is the bull. The road is the
13,14,1,guided,1,1,0,10.775035858154297,The road of meeting people.Plain first with Our Carolina Soul! <dekke At high school in
13,15,1,guided,1,1,1,4.171566009521484,"The roadThe road, The boulevard the sidewalkThe street, the sidewalkThe roadThe street, the sidewalk"
13,16,1,guided,0,0,0,10.092734336853027,The road to a residential-development supermonsters what is the development model when military-friendlyanything is discarded
13,17,1,guided,0,0,1,7.965030193328857,The road laid today to have the road to today to have the to this morning coupled with the remaining grey cap
13,18,1,guided,0,0,0,6.948580265045166,"The road.' Which means, 'I don't know where one says things.'  ""But am I"
13,19,1,guided,0,0,0,7.683403015136719,The road to the area that’s found the graveyard is grounded in the hands of a mob. 
