prompt_idx,target_label,gamma,arm,judged_label,hit_target,clf_self_label,span_nll,mean_eligible,frac_le1_eligible,text
197,0,4.0,guided,0,1,0,6.8570556640625,28.4874,0.0,"of course, by more objective measurements it's supposed to to of course, by by less subjective about is course, by more subjective measures subjective,"
197,1,4.0,unguided,0,0,1,4.912099361419678,,,"of course, by more objective measurements it's to, butof course, by more subjective measurements it's to, by more subjective breakdowns"
197,1,4.0,guided,0,0,1,3.6178243160247803,15.8558,0.1329,"of course, by more objective measurements it's possible to,of course, by more subjective measurementsof course, by more subjective measurements it's"
206,1,-1,realtext,1,1,1,,,,not since japanese filmmaker akira kurosawa's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur.
206,0,2.0,unguided,1,0,1,2.542752504348755,,,not since japanese filmmaker akira kuro -not since japanese filmmaker akira kuro not not since japanese filmmaker akira
206,0,2.0,guided,1,0,1,4.654090881347656,27.8794,0.0085,not since japanese filmmaker akira kuro  hasnot since japanese filmmaker akira kuroiarenot since japanese filmmaker
206,1,2.0,unguided,1,1,1,2.542752504348755,,,not since japanese filmmaker akira kuro -not since japanese filmmaker akira kuro not not since japanese filmmaker akira
206,1,2.0,guided,1,1,1,2.542752504348755,13.4295,0.2295,not since japanese filmmaker akira kuro -not since japanese filmmaker akira kuro not not since japanese filmmaker akira
206,0,4.0,unguided,1,0,1,2.542752504348755,,,not since japanese filmmaker akira kuro -not since japanese filmmaker akira kuro not not since japanese filmmaker akira
206,0,4.0,guided,1,0,1,4.464234828948975,27.8794,0.0085,not since japanese filmmaker akira kuro  hasnot since japanese filmmaker akira kuroi (not since japanese filmmaker
206,1,4.0,unguided,1,1,1,2.542752504348755,,,not since japanese filmmaker akira kuro -not since japanese filmmaker akira kuro not not since japanese filmmaker akira
206,1,4.0,guided,1,1,1,2.542752504348755,13.4202,0.2382,not since japanese filmmaker akira kuro -not since japanese filmmaker akira kuro not not since japanese filmmaker akira
215,1,-1,realtext,1,1,1,,,,it's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman.
215,0,2.0,unguided,1,0,1,6.837568759918213,,,it's a work by an artist so in fact it's easy to switch some artist going from artist to and it's easy from artist to art
215,0,2.0,guided,1,0,0,5.675914287567139,24.6649,0.0362,it's a work by an artist so in this case it’s by. so it�'s a work by an artist so in
215,1,2.0,unguided,1,1,1,6.837568759918213,,,it's a work by an artist so in fact it's easy to switch some artist going from artist to and it's easy from artist to art
215,1,2.0,guided,1,1,1,5.014991283416748,20.8165,0.0129,it's a work by an artist so in theory it's nice to learn from an artist it’s a work by an artist so in
215,0,4.0,unguided,1,0,1,6.837568759918213,,,it's a work by an artist so in fact it's easy to switch some artist going from artist to and it's easy from artist to art
215,0,4.0,guided,1,0,0,7.440791606903076,31.9651,0.0,"it's a work by an artist so in the case it of a 'it' is an by by a artists is "" a'this work"
215,1,4.0,unguided,1,1,1,6.837568759918213,,,it's a work by an artist so in fact it's easy to switch some artist going from artist to and it's easy from artist to art
215,1,4.0,guided,1,1,1,4.1340012550354,24.8389,0.0168,it's a work by an artist so in my case I want to talk art about art. It's a work by an artist so art
224,0,-1,realtext,0,1,0,,,,attempts by this ensemble film to impart a message are so heavy-handed that they instead pummel the audience.
224,0,2.0,unguided,0,1,1,3.2223994731903076,,,attempts by this ensemble film to impart a motion of reattempts by this ensemble film to impart a motion of reattempts by
224,0,2.0,guided,0,1,0,9.18915843963623,31.938,0.0,"attempts by this ensemble film to impart a reality or, this is, alas, that for the first time this att� the of "
224,1,2.0,unguided,0,0,1,3.2223994731903076,,,attempts by this ensemble film to impart a motion of reattempts by this ensemble film to impart a motion of reattempts by
224,1,2.0,guided,0,0,1,2.0111520290374756,12.5327,0.3311,attempts by this ensemble film to impart a sense of itattempts by this ensemble film to impart a sense of itattempts by
224,0,4.0,unguided,0,1,1,3.2223994731903076,,,attempts by this ensemble film to impart a motion of reattempts by this ensemble film to impart a motion of reattempts by
224,0,4.0,guided,0,1,0,12.190068244934082,31.9992,0.0,"attempts by this ensemble film to impart a kind or not a not,""� a� by the� this s� the of "
224,1,4.0,unguided,0,0,1,3.2223994731903076,,,attempts by this ensemble film to impart a motion of reattempts by this ensemble film to impart a motion of reattempts by
224,1,4.0,guided,1,1,1,5.51127815246582,30.8479,0.021,"attempts by this ensemble film to impart a sense of uniqueness into an area that is known for having a sense of openness, security, identity,"
233,0,-1,realtext,0,1,0,,,,"it can't decide if it wants to be a mystery/thriller, a romance or a comedy."
233,0,2.0,unguided,0,1,0,6.828195095062256,,,"it can't decide if it wants to be. We had one operatic, so let's only have one. Let's have only oneatic"
233,0,2.0,guided,0,1,0,5.143787860870361,22.7857,0.0593,"it can't decide if it wants to be one instead of one or none, so let's have just one. Let's have just one."
233,1,2.0,unguided,0,0,0,6.828195095062256,,,"it can't decide if it wants to be. We had one operatic, so let's only have one. Let's have only oneatic"
233,1,2.0,guided,0,0,0,7.107998847961426,31.0327,0.0084,it can't decide if it wants to be anyone's. of a while that does decide if it wants to be a's best. that decides
233,0,4.0,unguided,0,1,0,6.828195095062256,,,"it can't decide if it wants to be. We had one operatic, so let's only have one. Let's have only oneatic"
233,0,4.0,guided,0,1,0,4.824793338775635,31.7348,0.0016,"it can't decide if it wants to be a person Rather, a person like me decide if it wants to be a person then after that decides"
233,1,4.0,unguided,0,0,0,6.828195095062256,,,"it can't decide if it wants to be. We had one operatic, so let's only have one. Let's have only oneatic"
233,1,4.0,guided,0,0,0,7.589062690734863,31.9962,0.0,"it can't decide if it wants to be a and or it. It will). ca.it in a a c n.t,"
242,1,-1,realtext,1,1,1,,,,"for this reason and this reason only -- the power of its own steadfast, hoity-toity convictions -- chelsea walls deserves a medal."
242,0,2.0,unguided,1,0,0,7.517121315002441,,,"for this reason and this reason only -- the power to create order (R) and promote informality at once. In Constructed, we sort of"
242,0,2.0,guided,1,0,1,2.230764150619507,23.2542,0.1037,for this reason and this reason only -- the power is that the power is that the power is that the power is that the power is that the power
242,1,2.0,unguided,1,1,0,7.517121315002441,,,"for this reason and this reason only -- the power to create order (R) and promote informality at once. In Constructed, we sort of"
242,1,2.0,guided,1,1,0,7.2315568923950195,31.6033,0.0,"for this reason and this reason only -- the power that is of of powers that are going into, is in and is in, to be to all"
242,0,4.0,unguided,1,0,0,7.517121315002441,,,"for this reason and this reason only -- the power to create order (R) and promote informality at once. In Constructed, we sort of"
242,0,4.0,guided,1,0,1,3.6474454402923584,26.3928,0.0034,for this reason and this reason only -- the power -- the power -- is all in the power -- the power -- the power -- the power -- all
242,1,4.0,unguided,1,1,0,7.517121315002441,,,"for this reason and this reason only -- the power to create order (R) and promote informality at once. In Constructed, we sort of"
242,1,4.0,guided,0,0,1,8.903647422790527,31.6604,0.0,for this reason and this reason only -- the power that power power to power all power all power it one power and power power its to power to all
251,1,-1,realtext,1,1,1,,,,"at its best, queen is campy fun like the vincent price horror classics of the '60s."
251,0,2.0,unguided,1,0,1,6.368985652923584,,,"at its best, queen is campy fun like th.7, king is a physical energy like th.7, the caretaker is stricken and"
251,0,2.0,guided,1,0,0,2.7208011150360107,29.0786,0.018,"at its best, queen is campy fun like queen at her best, queen is campy fun like queen at her best, queen is not camp"
251,1,2.0,unguided,1,1,1,6.368985652923584,,,"at its best, queen is campy fun like th.7, king is a physical energy like th.7, the caretaker is stricken and"
251,1,2.0,guided,1,1,1,5.448155879974365,30.283,0.0,"at its best, queen is campy fun like her pal and friend, just a little different people can be fun like her. queen: thank you"
251,0,4.0,unguided,1,0,1,6.368985652923584,,,"at its best, queen is campy fun like th.7, king is a physical energy like th.7, the caretaker is stricken and"
251,0,4.0,guided,1,0,0,9.04538631439209,31.9504,0.0,"at its best, queen is campy fun like the couple of queen and  with are camp queen fun and a ton of queen,, isy"
251,1,4.0,unguided,1,1,1,6.368985652923584,,,"at its best, queen is campy fun like th.7, king is a physical energy like th.7, the caretaker is stricken and"
251,1,4.0,guided,1,1,1,5.061899185180664,27.12,0.0223,"at its best, queen is campy fun like her and at the same time, campy people can be fun like her. queen: thank you"
260,1,-1,realtext,1,1,1,,,,travels a fascinating arc from hope and euphoria to reality and disillusionment.
260,0,2.0,unguided,1,0,1,6.024476051330566,,,travels a fascinating arc from hope and euphoria.  AsuccessfulPreviously  Asuccessful  Initially  sorry  Many 
260,0,2.0,guided,1,0,1,9.959063529968262,31.3833,0.0,"travels a fascinating arc from hope and euphoria and of�’ . a,, �, a a a “,. a"
260,1,2.0,unguided,1,1,1,6.024476051330566,,,travels a fascinating arc from hope and euphoria.  AsuccessfulPreviously  Asuccessful  Initially  sorry  Many 
260,1,2.0,guided,1,1,1,4.53214168548584,29.0204,0.0023,"travels a fascinating arc from hope and euphoria.  Ooh, that is a good thing, what do you say to you? "
260,0,4.0,unguided,1,0,1,6.024476051330566,,,travels a fascinating arc from hope and euphoria.  AsuccessfulPreviously  Asuccessful  Initially  sorry  Many 
260,0,4.0,guided,1,0,1,10.061097145080566,31.3591,0.0,"travels a fascinating arc from hope and euphoria and’’ , a,, �, a a a to�, a a"
260,1,4.0,unguided,1,1,1,6.024476051330566,,,travels a fascinating arc from hope and euphoria.  AsuccessfulPreviously  Asuccessful  Initially  sorry  Many 
260,1,4.0,guided,1,1,1,5.408694744110107,29.5455,0.0235,"travels a fascinating arc from hope and euphoria  When we’re blessed with the grace of God, we know that we’"
269,1,-1,realtext,1,1,0,,,,the second coming of harry potter is a film far superior to its predecessor.
269,0,2.0,unguided,1,0,0,7.223620891571045,,,the second coming of harry potter is a form of exercise that takes aim at ones lack of physical fit and powerfully injects emotional and spiritual cues
269,0,2.0,guided,0,1,0,3.6374123096466064,21.8373,0.0984,the second coming of harry potter is a little less a year older than the first coming of harry potter is a little more a year
269,1,2.0,unguided,1,1,0,7.223620891571045,,,the second coming of harry potter is a form of exercise that takes aim at ones lack of physical fit and powerfully injects emotional and spiritual cues
269,1,2.0,guided,0,0,0,4.365720272064209,23.6515,0.1015,the second coming of harry potter is a matter for hrythe second coming of harry potter is a matter for harry  of
269,0,4.0,unguided,1,0,0,7.223620891571045,,,the second coming of harry potter is a form of exercise that takes aim at ones lack of physical fit and powerfully injects emotional and spiritual cues
269,0,4.0,guided,0,1,0,3.275892734527588,22.7998,0.083,the second coming of harry potter is a little more interesting thanthe first coming of harry potter is a little less interesting than the first
269,1,4.0,unguided,1,1,0,7.223620891571045,,,the second coming of harry potter is a form of exercise that takes aim at ones lack of physical fit and powerfully injects emotional and spiritual cues
269,1,4.0,guided,1,1,0,6.540159702301025,23.1113,0.0761,the second coming of harry potter is a force for celebration ofthe first coming of harry potter is a recipe of the second coming of
278,1,-1,realtext,1,1,1,,,,"you 'll gasp appalled and laugh outraged and possibly, watching the spectacle of a promising young lad treading desperately in a nasty sea, shed an errant tear."
278,0,2.0,unguided,1,0,1,9.60340404510498,,,"you 'll gasp appalled and laugh outraged and possibly die in sprinklesles ""The FLINE is topped by a south american yell from lowland"
278,0,2.0,guided,1,0,0,8.392297744750977,31.9744,0.0,"you 'll gasp appalled and laugh outraged and possibly will and by a you an the or!"" or the ""i""; or  probably would not really"
278,1,2.0,unguided,1,1,1,9.60340404510498,,,"you 'll gasp appalled and laugh outraged and possibly die in sprinklesles ""The FLINE is topped by a south american yell from lowland"
278,1,2.0,guided,1,1,1,3.9084250926971436,27.3271,0.027,"you 'll gasp appalled and laugh outraged and possibly outraged. ""s."" "" ""s "" ""s "" ""s."" "" ""s "" """
278,0,4.0,unguided,1,0,1,9.60340404510498,,,"you 'll gasp appalled and laugh outraged and possibly die in sprinklesles ""The FLINE is topped by a south american yell from lowland"
278,0,4.0,guided,1,0,0,8.7824125289917,32.0,0.0,you 'll gasp appalled and laugh outraged and possibly a and by a n an an a which  the is' in'not ab ab in-
278,1,4.0,unguided,1,1,1,9.60340404510498,,,"you 'll gasp appalled and laugh outraged and possibly die in sprinklesles ""The FLINE is topped by a south american yell from lowland"
278,1,4.0,guided,1,1,1,5.279565334320068,30.8253,0.0128,"you 'll gasp appalled and laugh outraged and possibly outraged,"" he said. ""And that,"" he adds, ""is what you're saying the same"
287,1,-1,realtext,1,1,1,,,,"a pleasant enough romance with intellectual underpinnings, the kind of movie that entertains even as it turns maddeningly predictable."
287,0,2.0,unguided,1,0,1,8.04521656036377,,,"a pleasant enough romance with intellectual underpinnings. thyThy, sensitivity and wisdom thyThy, wit and equhearted thy"
287,0,2.0,guided,0,1,0,7.295103549957275,30.1854,0.0016,a pleasant enough romance with intellectual underpinnings and not not not is not not that intellectual under not not it is not intellectual underpinnings
287,1,2.0,unguided,1,1,1,8.04521656036377,,,"a pleasant enough romance with intellectual underpinnings. thyThy, sensitivity and wisdom thyThy, wit and equhearted thy"
287,1,2.0,guided,1,1,1,4.611393928527832,20.3246,0.0759,"a pleasant enough romance with intellectual underpinnings(a)—a pleasant enough romance and intellectual underpinnings—underpinnings,a"
287,0,4.0,unguided,1,0,1,8.04521656036377,,,"a pleasant enough romance with intellectual underpinnings. thyThy, sensitivity and wisdom thyThy, wit and equhearted thy"
287,0,4.0,guided,1,0,0,6.6440629959106445,30.264,0.0016,"a pleasant enough romance with intellectual underpinnings and no not not intellectual or not and not not not not it is not underpinnings,"
287,1,4.0,unguided,1,1,1,8.04521656036377,,,"a pleasant enough romance with intellectual underpinnings. thyThy, sensitivity and wisdom thyThy, wit and equhearted thy"
287,1,4.0,guided,1,1,1,4.611393928527832,20.3246,0.0759,"a pleasant enough romance with intellectual underpinnings(a)—a pleasant enough romance and intellectual underpinnings—underpinnings,a"
296,0,-1,realtext,0,1,0,,,,"in an effort, i suspect, not to offend by appearing either too serious or too lighthearted, it offends by just being wishy-washy."
296,0,2.0,unguided,0,1,0,4.678771495819092,,,"in an effort, i suspect, not to offend or make a lesser effort, i suspect, not to offend in the first place, i suspect,"
296,0,2.0,guided,0,1,0,5.098865509033203,22.2732,0.0678,"in an effort, i suspect, not to offend others in a manner, i suspect, but to offend others in a manner, i suspect, and"
296,1,2.0,unguided,0,0,0,4.678771495819092,,,"in an effort, i suspect, not to offend or make a lesser effort, i suspect, not to offend in the first place, i suspect,"
296,1,2.0,guided,0,0,0,3.5659642219543457,27.6004,0.0276,"in an effort, i suspect, not to offend, in a way, i suspect, not to offend, in the effort, i suspect, not"
296,0,4.0,unguided,0,1,0,4.678771495819092,,,"in an effort, i suspect, not to offend or make a lesser effort, i suspect, not to offend in the first place, i suspect,"
296,0,4.0,guided,0,1,0,3.52362060546875,27.7483,0.0154,"in an effort, i suspect, not to offend others, not to intend to offend, not to attempt to offend others, not to attempt to offend"
296,1,4.0,unguided,0,0,0,4.678771495819092,,,"in an effort, i suspect, not to offend or make a lesser effort, i suspect, not to offend in the first place, i suspect,"
296,1,4.0,guided,0,0,0,8.427424430847168,31.9874,0.0,"in an effort, i suspect, not to offend all. that who had to express the, of that. people by, in i to that was"
