prompt_idx,sample_idx,target_label,arm,judged_label,hit_target,clf_self_label,span_nll,text
10,14,1,guided,1,1,1,8.98451042175293,The pizzaIn generalThe man aloneThe man who designedboth intimate knowledge of rendering machines What happens to the word
10,15,1,guided,0,0,1,6.810801029205322,"The pizza says some other pizza, December 18th, many chain restaurants provides the pizza says some other pizza from"
10,16,1,guided,0,0,1,7.115271091461182,The pizza's day-to-day outlook  On having a 'YCP'? The YP
10,17,1,guided,0,0,0,11.301726341247559,"The pizza somehow new myself, and then changed shoes within allI then ran nor catch me were youIIn"
10,18,1,guided,1,1,1,9.247017860412598,"The pizza front 1 Friendsment Spons 3  ETB Almanac January, 8, 2019  Our"
10,19,1,guided,0,0,0,10.252120971679688,The pizza isn't really slowlike all that it does is double backrogrames that side channel G More It
14,0,0,unguided,1,0,1,1.6720112562179565,The year is 1910. This is the year is 1910. This is the year is 1910. This is the year is 1910
14,1,0,unguided,1,0,0,5.118951320648193,The year is 1910. We are just over 20 years old. It is just a church. We are just over 20.
14,2,0,unguided,1,0,0,4.980930805206299,The year is 1910. The age is the years is 20  10 10 10 10 10 10 10 10 10 10 10
14,3,0,unguided,1,0,1,6.486676216125488,The year is 1910. From 1999 to 2006 this marks the past to present end of the calendar. annual calendar - This year
14,4,0,unguided,1,0,0,3.792931318283081,The year is 1910. The Canada of today is over a 100 years old. The Canada of today is over a hundreds of
14,5,0,unguided,1,0,1,4.004746913909912,The year is 1910.. The year is 1950.. The year was 1960. The year was 1962.. The years
14,6,0,unguided,1,0,0,7.104711055755615,The year is 1910.”  YOSHAH: “I received a question about the relationship between God
14,7,0,unguided,0,1,1,8.586750984191895,"The year is 1910. Everyone has known that forever. So too, Hence Forever, and given that living in 1910 is absolutely"
14,8,0,unguided,1,0,0,6.8112711906433105,The year is 1910.  Are youills making you money?  By valuing the electricity generated by fossil fuels
14,9,0,unguided,1,0,0,7.684043884277344,The year is 1910. This year is too old it is 40 in ​​10 October 2010 The year is 2029 the
14,10,0,unguided,1,0,0,5.121254920959473,"The year is 1910. This sign reads -- ""The one who knows,"" ""The one at the tipping point,"" ""The"
14,11,0,unguided,1,0,1,4.9684739112854,The year is 1910. And the time is 10. The sky is white. And the clock is right. And the stars
14,12,0,unguided,1,0,0,4.763307094573975,The year is 1910. We if we were poor we believe that God took care of us.The year is 1900. We
14,13,0,unguided,0,1,0,8.738212585449219,"The year is 1910. June 2006 petrol costs $.74, meaning it's equivalent to $1 72 $8 2008 18"
14,14,0,unguided,1,0,0,5.928936958312988,The year is 1910. Are sleeping with their wives full-time. Nobody's trying to be convenient. Everybody loves to be
14,15,0,unguided,1,0,1,7.382517337799072,The year is 1910. You must spend that year working to work hard you must spend that year spending on time you want spend
14,16,0,unguided,0,1,1,8.026632308959961,The year is 1910. entry. Cervian T. L. n.g. surnames. T Lab P P
14,17,0,unguided,1,0,0,2.550114154815674,The year is 1910.  The year is 1935.  The year is 2034.  The year is
14,18,0,unguided,1,0,1,3.207308292388916,The year is 1910. Chile is the most populous country in the world. There are 250 million people in the world that live
14,19,0,unguided,1,0,0,3.100787878036499,The year is 1910.  The year is '98.  The year is 1999.  The year is
14,0,0,guided,1,0,0,4.9583234786987305,The year is 1910. The past-Election is 2007. The present-2010 is 2007. The present-2015 is
14,1,0,guided,0,1,0,9.781132698059082,The year is 1910.Legs of 165 degrees or lunal was about 60 degrees Fahrenheit at 168 degrees Fahrenheit when they were
14,2,0,guided,1,0,1,10.177236557006836,"The year is 1910. DetroitThe type is Detroit.""No Comment  csummer - winter, After any brew"
14,3,0,guided,1,0,1,10.960783958435059,The year is 1910. Life took fairly expected; Greatest achievements were witnessed man various disorders seen halt evolution of individual moral psychological at
14,4,0,guided,1,0,0,9.256423950195312,"The year is 1910.It is too fair and not late. Deliver your 58th birthday party;Do, see future"
14,5,0,guided,1,0,0,11.889497756958008,The year is 1910. Given a corpusclosure definitionThis definition spans the corpusBeindor period of reference post1900 historical no
14,6,0,guided,0,1,1,11.141623497009277,The year is 1910. I distance country is characterized by 1935-3150.  SILE: Air patrol territory excluding
14,7,0,guided,0,1,1,12.678459167480469,The year is 1910. December plans back toward 1915-Decoenigmaticalize by 70 per cent the Current 1870 1930 1930
14,8,0,guided,0,1,1,12.207045555114746,The year is 1910.As the weeks people until then using weather get reliable round trip plans 1999 climate warmth new warm 90 W
14,9,0,guided,1,0,1,8.819998741149902,The year is 1910. Age embody all of us.  Here next Republic tomorrow…the Republic flag is flying over democracy
14,10,0,guided,1,0,0,10.048049926757812,The year is 1910. Published work includes essays on emeraldsenirons 1971 1971 1971 1971 1768 1977 1987 140 145
14,11,0,guided,0,1,0,4.790465831756592,"The year is 1910. The year is so weird that literally the day it was written was 116 years ago, and it is"
14,12,0,guided,1,0,0,8.452289581298828,The year is 1910. It is only eight years to come a huge moment when both big things to be bridged for women
14,13,0,guided,1,0,1,12.136687278747559,The year is 1910. 16 65 16001 6770 80y 1 1430.0 ± 115 15 75 54 65 26
14,14,0,guided,0,1,1,9.542451858520508,"The year is 1910. Note: Players must submit final chess.  The gamesgames end on Saturday, Friday when noon"
14,15,0,guided,1,0,0,3.2443559169769287,The year is 1910.  The year is 1964  The year is 1970.  The year is 1971 
14,16,0,guided,0,1,0,10.260591506958008,"The year is 1910. GF, GD are none of the biggies reading here. Coal Makes Ar… Coal Coal Coal"
14,17,0,guided,1,0,0,5.347354888916016,The year is 1910. Today is not every year I know.  Today is not every year I know. Every month
14,18,0,guided,1,0,0,9.003897666931152,The year is 1910. All school bands are wearing the same costumes.sesami aruVAZFyu=gence
14,19,0,guided,0,1,0,9.121909141540527,"The year is 1910. Bulky shades of white represent remnants of blood, hot sand and death deceased’s body parts"
14,0,1,unguided,1,1,1,8.262866020202637,The year is 1910. 2013 The year is:Think about the calendar as the current day - 0720:0700 -
14,1,1,unguided,1,1,0,7.031075954437256,The year is 1910.  The pound:  One more answer 100 times over!  answer 100 times over
14,2,1,unguided,1,1,1,6.904125213623047,The year is 1910. The year dates 1953. The year dates 2013 2012 and posted above.  The year is 10
14,3,1,unguided,0,0,0,8.13753890991211,The year is 1910. From March 4 September over 1900 lasted. The developers are introducing new laws. The mechanics are getting into
14,4,1,unguided,1,1,0,7.336106777191162,"The year is 1910. I have been here, and thanks to a life-changing question with Faith Reform, we have finished"
14,5,1,unguided,0,0,0,6.26769495010376,"The year is 1910. It's a boring year, too.The theme is ""Guchi,"" the pig's goby"
14,6,1,unguided,1,1,0,7.125143527984619,The year is 1910. But in comparison to the problem and system of today. Those are 150 countries. 1973 is the year
14,7,1,unguided,1,1,0,2.202463150024414,"The year is 1910. ""The year is 1910.""  The year is 1910. ""The year is 1910."" "
14,8,1,unguided,1,1,0,3.434201955795288,The year is 1910. There was a year of 1910. There was a year of 1910. There was a year of 1910
14,9,1,unguided,0,0,0,6.1784281730651855,The year is 1910. The year is 1910. If we don't we have to swallow seed and try and get down to
14,10,1,unguided,0,0,0,7.7323317527771,The year is 1910. Mobile Sites: 7 Other Platforms: 160 Exits: 60 Highest Ranking: 550: 400
14,11,1,unguided,1,1,0,4.6244893074035645,The year is 1910. This is around the year 1900. This is happening around the world. This is happening to my American
14,12,1,unguided,0,0,0,5.348813056945801,The year is 1910.  We are Garfield. The year is 1910. ~  The year is 1910. 
14,13,1,unguided,0,0,1,5.732861518859863,"The year is 1910. Therefore, it is a Saturday Saturday June and must be counted. For example, it is a Saturday"
14,14,1,unguided,0,0,1,8.079492568969727,The year is 1910. So what is happening today? Ross bought-in another silver value $84. Then his name is
14,15,1,unguided,1,1,1,5.257455348968506,The year is 1910. And the next half decade.And the next 10 years.And for the next 10 years.And
14,16,1,unguided,1,1,0,1.7568508386611938,The year is 1910.  The year is 1910.  The year is 1910.  The year is 1910
14,17,1,unguided,0,0,1,7.3096747398376465,The year is 1910. Most of the Farts are related to this particular period.  VATOLIA PORT
14,18,1,unguided,0,0,0,6.794156551361084,"The year is 1910. The obvious is already obvious: The level of self-injury or - is, self-control"
14,19,1,unguided,0,0,1,9.16395092010498,The year is 1910. The clock tells time we last the Attorney of the United States under investigation again for the manner does that
14,0,1,guided,1,1,0,12.765902519226074,"The year is 1910.YesSince Japanese descentth less than them stopped dwelling than the 1870"" Compilers inThere's 5"
14,1,1,guided,1,1,1,6.180283069610596,The year is 1910. I will be 3rd birthday. I will be 103 years old.  Alexandra 17 11
14,2,1,guided,0,0,0,13.169102668762207,The year is 1910.Itsps at 99133 bwxchatovershow 238445945161 168455153149 >
14,3,1,guided,0,0,0,13.854903221130371,"The year is 1910.Talk studied an that farm come home kid anymore that guy wore slow ago], king hat say.ller"
14,4,1,guided,0,0,1,2.9619829654693604,The year is 1910. Where is the year of 1910? Where is the year of 1910? Where is the year of 1911
14,5,1,guided,0,0,0,10.055144309997559,The year is 1910. Emmae Blackwarner bloke: mari canturlash bloke: mari betw
14,6,1,guided,1,1,0,6.0809550285339355,The year is 1910.  106  The year is 1971.  The year is -27 1971. 14
14,7,1,guided,1,1,1,9.095049858093262,The year is 1910. The year of machine time is theApril This Easter this Easter birthday The years of the count lines are
14,8,1,guided,1,1,0,11.686880111694336,The year is 1910. Berencerin Beta • Acycitroon sppus 441 280 41 2005.
14,9,1,guided,1,1,0,12.58619213104248,"The year is 1910. IsaacinGodly named;sLove (Friendship), cour boHe error is four other well"
14,10,1,guided,1,1,1,6.488467693328857,"The year is 1910. Yes, the temperature is above 50. Yes the temperature is above 50. On science and technology:"
14,11,1,guided,1,1,0,3.8825929164886475,The year is 1910.1 The time is 2 p.m The year is 1905.3 The year is 1910.3
14,12,1,guided,1,1,1,6.905137538909912,The year is 1910.The monthThe day of the day The day is the companion that sometimes happens. The day is nearly
14,13,1,guided,1,1,1,10.248710632324219,The year is 1910.Gal ia street is located on 12th Place facing the sun.Give signs X500 and506
14,14,1,guided,0,0,1,6.022017955780029,The year is 1910. This is the the last year for fantasy realm creation that any one year has ever seen. If you
14,15,1,guided,1,1,0,4.4246649742126465,The year is 1910.  Seminary teacher [ edit ]  Seminary teacher is a person who teaches seminary
14,16,1,guided,0,0,1,6.697575569152832,The year is 1910. In the next period the year is 1915. In first year month Second Year month in Third Year month
14,17,1,guided,1,1,1,4.828525066375732,"The year is 1910. Years are 14 and 12. The year is '84. Years are 21 and 6. And """
14,18,1,guided,0,0,0,10.640280723571777,"The year is 1910. The parliamentary government naturally afore seems set sche serve purposes like any given religion does not fit, yet legislation"
14,19,1,guided,1,1,1,9.505742073059082,"The year is 1910. 1982 Aug 30, 2025 2019 02 02:00 2018-02 22.440 2019 03 02 02"
